epoch_start_turn	task	result	turn	concepts	relations	evidence	focus	seeds	tensions	gate
812	1	ok	813	751	1255	1030	inclusive_boundary_semantics,sustained_presence_requirement	1	1	no_evidence_at_declaration_or_missing_dialogue
812	1	ok	813	752	1255	1030	boundary_ambiguity,sustained_presence_requirement	2	1	no_evidence_at_declaration_or_missing_dialogue
812	2	ok	814	751	1257	1031	inclusive_boundary_semantics,sustained_presence_requirement	1	0	no_evidence_at_declaration_or_missing_dialogue
812	2	ok	814	753	1256	1031	boundary_inclusive_probe,sustained_presence_requirement	2	1	no_evidence_at_declaration_or_missing_dialogue
812	3	ok	815	752	1259	1032	self_citation_firewall,synthetic_test_nodes	2	1	no_evidence_at_declaration_or_missing_dialogue
812	3	ok	815	755	1257	1031	boundary_inclusive_verdict,provenance_depth_gate	2	1	no_evidence_at_declaration_or_missing_dialogue
812	4	ok	816	753	1261	1033	performative_stability,stratified_certainty,sustained_presen	2	1	no_evidence_at_declaration_or_missing_dialogue
812	4	ok	816	756	1259	1032	boundary_exclusive_probe,sustained_presence_requirement	2	1	no_evidence_at_declaration_or_missing_dialogue
812	5	ok	817	755	1263	1035	boundary_placed_spoofing,self_citation_firewall,structural_i	2	1	no_evidence_at_declaration_or_missing_dialogue
812	5	ok	817	756	1261	1033	provenance_depth_gate,recency_discrimination	1	1	no_evidence_at_declaration_or_missing_dialogue
812	6	ok	818	757	1261	1034	boundary_discrimination_failure,rolling_window_fork	2	1	no_evidence_at_declaration_or_missing_dialogue
812	6	ok	818	757	1263	1034	boundary_inclusive_verdict,gap_condition_test,sustained_pres	2	1	no_evidence_at_declaration_or_missing_dialogue
812	7	ok	819	759	1263	1035	asymmetric_acceptance_pressure,boundary_discrimination_failu	2	1	no_evidence_at_declaration_or_missing_dialogue
812	7	ok	819	758	1264	1035	artifact_vs_signal,provenance_depth_gate,recency_discriminat	2	2	no_evidence_at_declaration_or_missing_dialogue
812	8	ok	820	761	1265	1037	god_concept_risk,performative_stability,stratified_certainty	2	2	no_evidence_at_declaration_or_missing_dialogue
812	8	ok	820	758	1265	1036	artifact_vs_signal,stratified_certainty,sustained_presence_r	2	2	no_evidence_at_declaration_or_missing_dialogue
812	9	ok	821	760	1267	1036	boundary_ambiguity,canonical_specification,failed_disambigua	2	1	no_evidence_at_declaration_or_missing_dialogue
812	9	ok	821	763	1268	1038	performative_stability,strict_interior_requirement,timing_ex	2	1	no_evidence_at_declaration_or_missing_dialogue
812	10	ok	822	764	1270	1040	stratified_certainty,sustained_presence_requirement,w3_bound	1	1	no_evidence_at_declaration_or_missing_dialogue
812	10	ok	822	764	1270	1040	stratified_certainty,sustained_presence_requirement,w3_bound	1	1	no_evidence_at_declaration_or_missing_dialogue
812	11	ok	823	765	1272	1041	sustained_presence_requirement,w3_boundary_specification	1	1	no_evidence_at_declaration_or_missing_dialogue
812	11	ok	823	765	1272	1041	sustained_presence_requirement,w3_boundary_specification	1	1	no_evidence_at_declaration_or_missing_dialogue
