epoch_start_turn	task	result	turn	concepts	relations	evidence	focus	seeds	tensions	gate
897	1	ok	898	806	1358	1120	hop_depth_risk_classifier,self_citation_firewall	2	1	no_evidence_at_declaration_or_missing_dialogue
897	2	ok	899	807	1360	1121	audit_as_validator,hop_depth_risk_classifier,self_citation_f	2	2	no_evidence_at_declaration_or_missing_dialogue
897	3	ok	900	807	1361	1122	hop_depth_risk_classifier,legacy_flat_penalty,performative_s	2	2	no_evidence_at_declaration_or_missing_dialogue
897	4	ok	901	808	1362	1123	legacy_flat_penalty,self_citation_firewall,severity_class_di	2	2	no_evidence_at_declaration_or_missing_dialogue
897	5	ok	902	809	1364	1124	confidence_delta_profile,hop_depth_risk_classifier,self_cita	1	2	no_evidence_at_declaration_or_missing_dialogue
897	6	ok	903	811	1366	1125	legacy_flat_penalty,measurable_divergence,self_citation_fire	2	2	no_evidence_at_declaration_or_missing_dialogue
897	7	ok	904	811	1367	1126	audit_as_validator,legacy_flat_penalty,performative_stabilit	2	2	no_evidence_at_declaration_or_missing_dialogue
897	8	ok	905	812	1369	1127	divergence_signal,hop_depth_risk_classifier,rule_b_ambiguity	2	2	no_evidence_at_declaration_or_missing_dialogue
897	9	ok	906	813	1371	1128	concept_delta,hop_depth_risk_classifier,representation_disam	1	1	no_evidence_at_declaration_or_missing_dialogue
897	10	ok	907	814	1373	1129	granularity_ceiling,hop_depth_risk_classifier,self_citation_	2	1	no_evidence_at_declaration_or_missing_dialogue
897	11	ok	908	815	1375	1130	epoch_measurement,hop_depth_risk_classifier,self_citation_fi	1	1	no_evidence_at_declaration_or_missing_dialogue
897	12	ok	909	816	1376	1131	granularity_ceiling,penalty_redesign_fork	1	1	no_evidence_at_declaration_or_missing_dialogue
